Run Date,Strategy,,company,ticker,price,strike,nextEPSDate,releaseTime,lastEPSTime,confirmDate,lastTrade,optionDate,score,openInterest,volume,bid,ask,expDate,epsImpact,avgEPSMove,avgVolume,Strike_Hit,Hit_Date,Max_Favorable,Min_Unfavorable,Day0_Check,Day1_Check,Day2_Check,Day3_Check,Day4_Check,Day5_Check,Exp_Result,Risk_Reward,OHLC_Volume,Hit_RSI,Hit_SMA20,Hit_SMA50,Hit_EMA9,Hit_EMA21,Hit_VWAP,Hit_RVOL,Hit_ATR,Hit_PriceVsSMA20,Hit_PriceVsVWAP,GF_Name,GF_Price,GF_ChangePct,GF_High,GF_Low,GF_High52,GF_Low52,GF_Volume,GF_AvgVol10,GF_MktCap,GF_PE,GF_Beta,HV_30D,RVOL_10,Ret_5D,Ret_20D,GapPct,Days_To_Exp,Success_Score,#REF!,#REF!,Ever_Hit_Strike,#REF!,Last_Update,Total_Hit_Days
2025-09-02 8:07:28,Long Calls,,"Dollar Tree, Inc.",DLTR,4.35,109,2025-09-03 0:00:00,1,2025-06-04 6:30:00,2025-08-13 16:10:06,109.17,2025-08-29 0:00:00,5,6,44,4.25,4.45,2025-09-05 0:00:00,0.0792,0.091,3651966.302,"[""0.027706"",null]",2025-09-02,"[""0.027706"",""0.000000"",""0.000000""]","[""0.000000"",""0.100917"",""0.094266""]",102.03,100.25,101.85,,,,,-0.43,"[{""o"":""111.89"",""h"":""112.02"",""l"":""110.68"",""c"":""111.36"",""v"":0,""src"":""BACKFILL""},{""o"":""101.33"",""h"":""104.28"",""l"":""98.00"",""c"":""102.03"",""v"":0,""src"":""BACKFILL""},{""o"":""101.68"",""h"":""101.85"",""l"":""98.72"",""c"":""100.25"",""v"":0,""src"":""BACKFILL""}]","[""60.27"",""69.13"",""34.56""]","[""101.70"",""103.33"",""101.63""]","[""101.38"",""103.10"",""101.35""]","[""111.89"",""103.82"",""101.68""]","[""101.76"",""103.51"",""101.63""]","[""111.85"",""103.99"",""103.37""]","[""1.11"",""2.42"",""1.54""]","[""0.2081"",""0.2430"",""0.3302""]","[""0.32"",""0.73"",""-0.93""]","[""0.06"",""0.09"",""-2.60""]",Dollar Tree Inc,100.25,0,,,118.06,60.49,5410,2914995,20921743925,,0.89,29.91347179,0.001855920851,-11.17313486,-13.85236745,,0,40,,,FALSE,,2025-09-05 06:19:59,0
2025-09-02 8:07:28,Long Calls,,Credo Technology Group Holding Ltd,CRDO,10.3,123,2025-09-03 0:00:00,3,2025-06-02 16:05:00,2025-08-13 9:17:53,123.055,2025-08-29 0:00:00,5,47,159,10.3,10.7,2025-09-05 0:00:00,0.1772,0.1987,4767607.942,"[""0.012920"",""0.034797"",""0.147073""]",2025-09-04,"[""0.012920"",""0.034797"",""0.147073""]","[""0.018862"",""0.007317"",""0.000000""]",123.68,134,141.09,,,,,4.76,"[{""o"":""123.13"",""h"":""124.59"",""l"":""120.68"",""c"":""124.31"",""v"":0,""src"":""BACKFILL""},{""o"":""125.00"",""h"":""127.28"",""l"":""122.10"",""c"":""124.96"",""v"":0,""src"":""BACKFILL""},{""o"":""137.99"",""h"":""141.09"",""l"":""132.73"",""c"":""134.00"",""v"":0,""src"":""BACKFILL""}]","[""62.79"",""61.45"",""74.78""]","[""124.22"",""125.57"",""135.31""]","[""124.29"",""124.98"",""129.11""]","[""124.29"",""126.25"",""138.59""]","[""124.25"",""125.77"",""135.53""]","[""123.08"",""123.89"",""127.98""]","[""2.05"",""2.06"",""0.89""]","[""0.1729"",""0.7332"",""1.8476""]","[""0.27"",""1.14"",""4.07""]","[""1.20"",""2.51"",""10.04""]",Credo Technology Group Holding Ltd,134,0,,,141.09,24.08,148002,3461832,23178435600,197.41,2.59,69.99327098,0.04275250792,9.182758902,14.19805693,,0,40,,,FALSE,,2025-09-05 06:19:59,0
2025-09-02 8:07:28,Long Calls,,Salesforce,CRM,11.1,255,2025-09-03 0:00:00,3,2025-05-28 16:02:00,2025-08-07 16:33:58,256.25,2025-08-29 0:00:00,5,705,732,10.85,11.1,2025-09-05 0:00:00,0.0811,0.0697,7376069.302,"[""0.011765"",""0.011765""]",2025-09-03,"[""0.000000"",""0.011765"",""0.000000""]","[""0.024510"",""0.017471"",""0.079922""]",255.52,244.01,245.22,,,,,0.67,"[{""o"":""250.03"",""h"":""253.29"",""l"":""248.75"",""c"":""252.93"",""v"":0,""src"":""BACKFILL""},{""o"":""255.06"",""h"":""258.00"",""l"":""250.54"",""c"":""256.41"",""v"":0,""src"":""BACKFILL""},{""o"":""240.06"",""h"":""245.22"",""l"":""234.62"",""c"":""244.01"",""v"":0,""src"":""BACKFILL""}]","[""69.88"",""65.48"",""80.35""]","[""252.49"",""256.71"",""243.58""]","[""252.24"",""256.03"",""243.44""]","[""252.79"",""257.23"",""244.10""]","[""252.56"",""256.80"",""243.76""]","[""251.10"",""253.55"",""245.75""]","[""3.38"",""2.67"",""3.60""]","[""0.2072"",""0.3754"",""0.2983""]","[""0.22"",""0.23"",""0.59""]","[""0.77"",""1.48"",""-0.30""]",Salesforce Inc,244.01,0,,,369,226.48,114713,5646824,233273554748,35.41,1.22,30.63155904,0.02031460517,-2.458426607,-2.070875306,,0,40,,,FALSE,,2025-09-05 06:19:59,0
2025-09-02 8:07:28,Long Calls,,Broadcom Inc.,AVGO,11.75,295,2025-09-04 0:00:00,3,2025-06-05 16:15:00,2025-08-04 8:05:55,297.39,2025-08-29 0:00:00,4,899,2229,11.85,12.05,2025-09-05 0:00:00,0.072,0.1128,20246096.76,"[""0.012373"",""0.032034"",""0.046712""]",2025-09-04,"[""0.012373"",""0.032034"",""0.046712""]","[""0.004746"",""0.000000"",""0.000000""]",302.39,306.1,308.78,,,,,9.84,"[{""o"":""295.58"",""h"":""298.65"",""l"":""293.60"",""c"":""298.27"",""v"":0,""src"":""BACKFILL""},{""o"":""302.29"",""h"":""304.45"",""l"":""296.40"",""c"":""302.39"",""v"":0,""src"":""BACKFILL""},{""o"":""305.50"",""h"":""308.78"",""l"":""302.25"",""c"":""306.10"",""v"":0,""src"":""BACKFILL""}]","[""61.11"",""62.85"",""90.62""]","[""298.16"",""303.55"",""302.46""]","[""297.77"",""302.49"",""301.13""]","[""298.28"",""303.46"",""303.81""]","[""298.13"",""303.27"",""302.66""]","[""296.23"",""298.41"",""299.97""]","[""2.27"",""2.78"",""2.05""]","[""0.2778"",""0.6030"",""0.7612""]","[""0.09"",""0.25"",""1.46""]","[""0.74"",""1.98"",""2.30""]",Broadcom Inc,306.1,0,,,317.35,134.9,5244793,14946309,1439732807907,78.2,0.95,29.22833285,0.35090891,1.948376353,1.468492061,,0,40,,,FALSE,,2025-09-05 06:19:59,0
2025-09-02 8:07:28,Long Calls,,"UiPath, Inc.",PATH,0.76,11,2025-09-04 0:00:00,3,2025-05-29 16:10:00,2025-08-07 16:39:24,11.12,2025-08-29 0:00:00,5,475,523,0.72,0.76,2025-09-05 0:00:00,0.1277,0.1108,11191020.32,"[""0.003636"",""0.003636""]",2025-09-03,"[""0.000000"",""0.003636"",""0.000000""]","[""0.021818"",""0.020000"",""0.047273""]",11,10.85,10.94,,,,,0.18,"[{""o"":""10.88"",""h"":""10.97"",""l"":""10.76"",""c"":""10.91"",""v"":0,""src"":""BACKFILL""},{""o"":""10.93"",""h"":""11.04"",""l"":""10.78"",""c"":""10.88"",""v"":0,""src"":""BACKFILL""},{""o"":""10.93"",""h"":""10.94"",""l"":""10.48"",""c"":""10.85"",""v"":0,""src"":""BACKFILL""}]","[""71.05"",""61.19"",""61.71""]","[""10.93"",""10.98"",""10.89""]","[""10.90"",""10.95"",""10.86""]","[""10.93"",""11.01"",""10.90""]","[""10.93"",""10.98"",""10.89""]","[""10.85"",""10.88"",""10.78""]","[""3.96"",""0.84"",""0.92""]","[""0.0153"",""0.0269"",""0.0213""]","[""0.29"",""0.43"",""0.29""]","[""1.03"",""1.37"",""1.25""]",UiPath Inc,10.85,0,,,15.93,9.38,1194744,6558036,5805171184,,1.02,32.97197202,0.1821801527,-2.603231598,-3.297682709,,0,40,,,FALSE,,2025-09-05 06:19:59,0
2025-09-02 8:07:28,Long Calls,,Planet Labs PBC ,PL,0.7,7,2025-09-08 0:00:00,1,2004-11-02 7:00:10,2025-08-07 9:40:58,7.09,2025-08-29 0:00:00,5,910,165,0.7,0.8,2025-09-12 0:00:00,0.1199,0.192,7802082.539,"[null,null]",,"[""0.000000"",""0.000000"",""0.000000""]","[""0.084286"",""0.081429"",""0.101429""]",6.44,6.46,6.55,,,,,-0.42,"[{""o"":""6.62"",""h"":""6.68"",""l"":""6.41"",""c"":""6.64"",""v"":0,""src"":""BACKFILL""},{""o"":""6.76"",""h"":""6.76"",""l"":""6.43"",""c"":""6.44"",""v"":0,""src"":""BACKFILL""},{""o"":""6.55"",""h"":""6.55"",""l"":""6.29"",""c"":""6.46"",""v"":0,""src"":""BACKFILL""}]","[""80.71"",""77.21"",""17.83""]","[""6.62"",""6.63"",""6.46""]","[""6.59"",""6.63"",""6.48""]","[""6.64"",""6.65"",""6.45""]","[""6.62"",""6.64"",""6.46""]","[""6.53"",""6.56"",""6.58""]","[""6.01"",""3.48"",""4.72""]","[""0.0123"",""0.0203"",""0.0259""]","[""0.70"",""1.05"",""-1.31""]","[""2.16"",""2.01"",""-3.02""]",Planet Labs PBC,6.46,0,,,7.72,1.76,111217,3640587,1960163625,,1.81,46.21679752,0.0305491944,-8.757062147,2.215189873,,7,54,,,FALSE,,2025-09-05 06:19:59,0
2025-09-02 8:07:28,Long Calls,,"Casey’s General Stores, Inc.",CASY,36,470,2025-09-08 0:00:00,3,2025-06-09 16:30:00,2025-08-18 17:35:44,494.52,2025-08-29 0:00:00,5,2,2,32.6,35.4,2025-09-19 0:00:00,0.0469,0.0729,368162.7616,"[""0.061213"",""0.066298"",""0.067511""]",2025-09-04,"[""0.061213"",""0.066298"",""0.067511""]","[""0.000000"",""0.000000"",""0.000000""]",499.6,498.18,501.73,,,,,,"[{""o"":""495.49"",""h"":""498.77"",""l"":""493.90"",""c"":""498.36"",""v"":0,""src"":""BACKFILL""},{""o"":""497.57"",""h"":""501.16"",""l"":""493.70"",""c"":""500.05"",""v"":0,""src"":""BACKFILL""},{""o"":""501.73"",""h"":""501.73"",""l"":""494.64"",""c"":""498.18"",""v"":0,""src"":""BACKFILL""}]","[""83.74"",""66.37"",""74.69""]","[""496.91"",""498.83"",""498.73""]","[""495.99"",""497.87"",""498.76""]","[""497.94"",""500.08"",""499.79""]","[""497.16"",""499.16"",""499.14""]","[""495.90"",""496.74"",""497.44""]","[""1.29"",""3.23"",""0.77""]","[""0.3839"",""0.7116"",""0.5914""]","[""0.37"",""0.47"",""0.60""]","[""0.58"",""0.89"",""0.86""]",Caseys General Stores Inc,498.18,0,,,531.24,362.42,72,184603,18522820344,34.04,0.66,11.80685994,0.0003900261643,-0.0220754982,-4.46988437,,14,68,,,FALSE,,2025-09-05 06:19:59,0
2025-09-02 8:07:28,Long Calls,,"SailPoint, Inc.",SAIL,1.8,20,2025-09-09 0:00:00,1,2025-06-11 7:00:00,2025-08-12 9:34:18,20.64,2025-08-29 0:00:00,5,995,2,1.85,2,2025-09-19 0:00:00,0.1248,0.0792,,"[""0.069515"",""0.060000"",""0.060500""]",2025-09-04,"[""0.069515"",""0.060000"",""0.060500""]","[""0.000000"",""0.000000"",""0.000000""]",21.03,21.06,21.21,,,,,,"[{""o"":""21.32"",""h"":""21.39"",""l"":""20.98"",""c"":""20.98"",""v"":0,""src"":""BACKFILL""},{""o"":""21.17"",""h"":""21.20"",""l"":""20.59"",""c"":""21.04"",""v"":0,""src"":""BACKFILL""},{""o"":""20.94"",""h"":""21.21"",""l"":""20.54"",""c"":""21.06"",""v"":0,""src"":""BACKFILL""}]","[""71.18"",""35.46"",""70.68""]","[""20.94"",""21.08"",""21.13""]","[""20.89"",""21.13"",""21.11""]","[""21.00"",""21.05"",""21.16""]","[""20.96"",""21.08"",""21.14""]","[""21.37"",""21.11"",""20.95""]","[""1.81"",""1.77"",""1.64""]","[""0.0278"",""0.0447"",""0.0202""]","[""0.41"",""-0.33"",""0.39""]","[""0.09"",""-0.52"",""1.23""]",Sailpoint Inc,21.06,0,,,26.35,15.05,1050,1532850,11721755618,,,49.48483952,0.0006849985321,3.387334315,4.051383399,,14,68,,,FALSE,,2025-09-05 06:19:59,0
2025-09-02 8:07:28,Long Calls,,"AeroVironment, Inc",AVAV,16.24,240,2025-09-09 0:00:00,3,2025-06-24 16:05:00,2025-08-28 10:13:22,241.35,2025-08-29 0:00:00,5,73,3,15.6,16.3,2025-09-12 0:00:00,0.0694,0.138,1135768.952,"[""0.004333"",""0.020917""]",2025-09-03,"[""0.004333"",""0.020917"",""0.000000""]","[""0.020833"",""0.010417"",""0.078958""]",239.96,226.76,238.14,,,,,2.01,"[{""o"":""238.53"",""h"":""241.04"",""l"":""235.00"",""c"":""240.00"",""v"":0,""src"":""BACKFILL""},{""o"":""242.63"",""h"":""245.02"",""l"":""237.50"",""c"":""238.24"",""v"":0,""src"":""BACKFILL""},{""o"":""237.58"",""h"":""238.14"",""l"":""221.05"",""c"":""226.76"",""v"":0,""src"":""BACKFILL""}]","[""63.71"",""59.64"",""23.73""]","[""240.74"",""243.71"",""238.08""]","[""240.29"",""242.46"",""238.04""]","[""240.85"",""244.24"",""237.86""]","[""240.72"",""243.69"",""238.02""]","[""237.92"",""239.66"",""239.73""]","[""1.56"",""0.88"",""3.43""]","[""0.1481"",""0.5600"",""0.3973""]","[""0.13"",""0.32"",""-0.85""]","[""1.31"",""2.01"",""-1.53""]","AeroVironment, Inc.",226.76,0,,,295.9,102.25,15043,514270,11322636735,146.46,1.02,32.53994841,0.02925117156,-8.368691154,-13.81223869,,7,54,,,FALSE,,2025-09-05 06:19:59,0
2025-09-02 8:07:28,Long Calls,,Kroger Co.,KR,2.26,67.5,2025-09-11 0:00:00,1,2025-06-20 8:00:00,2025-08-28 8:00:52,67.84,2025-08-29 0:00:00,5,637,88,2.41,2.49,2025-09-19 0:00:00,0.0397,0.0559,7233349.742,"[""0.019482"",""0.016000"",""0.018148""]",2025-09-04,"[""0.019482"",""0.016000"",""0.018148""]","[""0.000000"",""0.004889"",""0.000000""]",67.41,67.84,68.72,,,,,3.27,"[{""o"":""68.55"",""h"":""68.82"",""l"":""68.32"",""c"":""68.65"",""v"":0,""src"":""BACKFILL""},{""o"":""68.35"",""h"":""68.58"",""l"":""67.17"",""c"":""68.20"",""v"":0,""src"":""BACKFILL""},{""o"":""68.46"",""h"":""68.72"",""l"":""67.73"",""c"":""67.84"",""v"":0,""src"":""BACKFILL""}]","[""57.39"",""52.43"",""66.68""]","[""68.70"",""68.48"",""68.46""]","[""68.67"",""68.44"",""68.17""]","[""68.73"",""68.52"",""68.58""]","[""68.71"",""68.49"",""68.46""]","[""68.63"",""68.56"",""68.04""]","[""1.84"",""0.26"",""0.51""]","[""0.0476"",""0.0832"",""0.1022""]","[""0.09"",""0.06"",""0.31""]","[""0.19"",""-0.05"",""0.93""]",Kroger Co,67.84,0,,,74.9,50.69,4863,5222304,44852807050,18.44,0.59,24.04186119,0.0009311981838,-0.2059429244,-7.98860708,,14,68,,,FALSE,,2025-09-05 06:19:59,0
2025-09-02 8:07:28,Long Calls,,Adobe Inc.,ADBE,18.5,355,2025-09-11 0:00:00,3,2025-06-12 16:05:00,2025-08-21 8:54:37,356.7,2025-08-29 0:00:00,5,123,80,18.35,19.4,2025-09-12 0:00:00,0.0526,0.1159,3797129.364,"[null,null]",,"[""0.000000"",""0.000000"",""0.000000""]","[""0.038648"",""0.032730"",""0.062939""]",348.5,344.31,344.4,,,,,-0.56,"[{""o"":""343.66"",""h"":""345.94"",""l"":""341.28"",""c"":""345.65"",""v"":0,""src"":""BACKFILL""},{""o"":""345.82"",""h"":""348.51"",""l"":""343.38"",""c"":""348.50"",""v"":0,""src"":""BACKFILL""},{""o"":""342.10"",""h"":""344.40"",""l"":""332.66"",""c"":""344.31"",""v"":0,""src"":""BACKFILL""}]","[""57.51"",""74.51"",""69.50""]","[""344.97"",""347.25"",""343.33""]","[""344.54"",""346.61"",""343.06""]","[""345.33"",""347.88"",""343.81""]","[""345.04"",""347.38"",""343.46""]","[""343.81"",""345.10"",""342.78""]","[""4.80"",""4.63"",""3.66""]","[""0.2936"",""0.3160"",""0.2870""]","[""0.10"",""0.36"",""0.28""]","[""0.44"",""0.98"",""0.44""]",Adobe Inc,344.31,0,,,587.75,330.04,18985,2363230,146056300964,22.03,1.48,26.90587831,0.008033496528,-3.378700716,-0.3790289914,,7,54,,,FALSE,,2025-09-05 06:19:59,0
2025-09-02 8:07:28,Long Calls,,Oracle Corp.,ORCL,13.16,225,2025-09-15 0:00:00,3,2025-06-11 16:05:00,,226.13,2025-08-29 0:00:00,5,110,296,12.45,13.5,2025-09-19 0:00:00,,0.0993,11876500.26,"[""0.002000"",""0.004000""]",2025-09-03,"[""0.002000"",""0.004000"",""0.000000""]","[""0.009911"",""0.014444"",""0.024177""]",224.21,223,223.57,,,,,0.28,"[{""o"":""224.84"",""h"":""225.45"",""l"":""222.77"",""c"":""225.30"",""v"":0,""src"":""BACKFILL""},{""o"":""225.90"",""h"":""225.90"",""l"":""221.75"",""c"":""223.46"",""v"":0,""src"":""BACKFILL""},{""o"":""222.00"",""h"":""223.57"",""l"":""219.56"",""c"":""223.00"",""v"":0,""src"":""BACKFILL""}]","[""50.93"",""41.90"",""71.46""]","[""224.88"",""224.67"",""222.84""]","[null,""224.32"",""222.48""]","[""225.04"",""224.80"",""223.30""]","[""224.88"",""224.65"",""222.97""]","[""224.82"",""224.16"",""223.04""]","[""0.72"",""2.93"",""1.12""]","[""0.2729"",""0.3508"",""0.1646""]","[""0.07"",""-0.21"",""0.28""]","[""0.09"",""0.02"",""0.20""]",Oracle Corp,223,0,,,260.87,118.86,186130,7403128,626369759000,51.36,1.46,34.33728032,0.02514207508,-5.432339595,-13.03669617,,14,68,,,FALSE,,2025-09-05 06:19:59,0
2025-09-02 8:07:28,Long Calls,,Ferguson plc,FERG,9.5,230,2025-09-16 0:00:00,1,2025-06-03 6:45:00,2025-09-02 6:55:55,231.15,2025-08-29 0:00:00,5,112,4,8.2,9.3,2025-09-19 0:00:00,,0.0947,1441302.875,"[""0.004913"",""0.004913"",""0.035696""]",2025-09-04,"[""0.000000"",""0.004913"",""0.035696""]","[""0.010609"",""0.004478"",""0.000000""]",229.94,238.17,238.21,,,,,1.1,"[{""o"":""228.43"",""h"":""229.80"",""l"":""227.56"",""c"":""229.61"",""v"":0,""src"":""BACKFILL""},{""o"":""230.53"",""h"":""231.13"",""l"":""228.97"",""c"":""229.82"",""v"":0,""src"":""BACKFILL""},{""o"":""230.85"",""h"":""238.21"",""l"":""230.14"",""c"":""238.17"",""v"":0,""src"":""BACKFILL""}]","[""61.67"",""75.78"",""76.97""]","[""229.38"",""230.21"",""237.22""]","[""229.24"",""229.67"",""236.87""]","[""229.52"",""230.66"",""237.65""]","[""229.41"",""230.29"",""237.32""]","[""228.79"",""229.01"",""232.88""]","[""7.16"",""0.06"",""4.55""]","[""0.1431"",""0.2076"",""0.2195""]","[""0.12"",""0.40"",""0.36""]","[""0.38"",""0.93"",""2.23""]",Ferguson Enterprises Inc,238.17,0,,,238.21,146,379,770999,38448895690,29.73,1.12,18.49624897,0.000491570028,1.297209935,6.850605653,,14,68,,,FALSE,,2025-09-05 06:19:59,0
2025-09-02 8:07:28,Long Calls,,"Micron Technology, Inc.",MU,8,119,2025-09-23 0:00:00,3,2025-06-25 16:01:00,2025-08-28 16:15:07,119.01,2025-08-29 0:00:00,5,145,46,7.2,7.95,2025-09-26 0:00:00,,0.102,20782723.97,"[""0.003697"",""0.003697"",""0.045462""]",2025-09-04,"[""0.000000"",""0.003697"",""0.045462""]","[""0.026891"",""0.014328"",""0.004034""]",118.6,119.06,124.41,,,,,0.26,"[{""o"":""116.25"",""h"":""118.56"",""l"":""115.80"",""c"":""118.49"",""v"":0,""src"":""BACKFILL""},{""o"":""119.28"",""h"":""119.44"",""l"":""117.29"",""c"":""118.71"",""v"":0,""src"":""BACKFILL""},{""o"":""118.85"",""h"":""124.41"",""l"":""118.52"",""c"":""124.21"",""v"":0,""src"":""BACKFILL""}]","[""71.51"",""69.06"",""75.37""]","[""118.31"",""118.69"",""123.78""]","[""118.14"",""118.40"",""123.56""]","[""118.41"",""118.90"",""124.01""]","[""118.31"",""118.71"",""123.82""]","[""117.18"",""117.51"",""119.74""]","[""2.36"",""1.09"",""3.33""]","[""0.1038"",""0.2820"",""0.1461""]","[""0.18"",""0.59"",""0.43""]","[""1.14"",""1.60"",""3.81""]",Micron Technology Inc,124.21,0,,,129.85,61.54,505113,13174938,139006391015,22.52,1.47,43.21932328,0.03833892805,5.486199575,14.18459276,,21,70,,,FALSE,,2025-09-05 06:19:59,0
2025-09-02 8:07:28,Long Calls,,Accenture Ltd.,ACN,13.3,255,2025-09-25 0:00:00,1,2025-06-20 6:39:00,2025-08-14 12:39:01,259.97,2025-08-29 0:00:00,4,213,10,13.3,14,2025-09-26 0:00:00,,0.0722,3636579.69,"[""0.005176"",null]",2025-09-02,"[""0.005176"",""0.000000"",""0.000000""]","[""0.011829"",""0.014431"",""0.027882""]",254.15,252.94,254.7,,,,,-0.05,"[{""o"":""252.96"",""h"":""256.32"",""l"":""251.98"",""c"":""256.13"",""v"":0,""src"":""BACKFILL""},{""o"":""253.21"",""h"":""254.80"",""l"":""251.32"",""c"":""253.90"",""v"":0,""src"":""BACKFILL""},{""o"":""253.27"",""h"":""254.70"",""l"":""247.89"",""c"":""252.94"",""v"":0,""src"":""BACKFILL""}]","[""69.17"",""39.25"",""69.64""]","[""255.58"",""255.33"",""254.20""]","[""255.29"",""255.27"",""253.69""]","[""255.86"",""254.92"",""254.52""]","[""255.63"",""255.19"",""254.24""]","[""254.44"",""254.52"",""252.97""]","[""3.42"",""0.23"",""0.55""]","[""0.1623"",""0.4465"",""0.1728""]","[""0.17"",""-0.32"",""0.17""]","[""0.62"",""-0.01"",""0.66""]",Accenture Plc,252.94,0,,,398.35,236.67,546,2670597,157544338164,20.13,1.3,28.42310168,0.0002044486682,-1.625700062,2.181465622,,21,70,,,FALSE,,2025-09-05 06:19:59,0
2025-09-02 8:07:28,Long Calls,,Costco Wholesale Corp.,COST,28.5,940,2025-09-25 0:00:00,3,2025-05-29 16:15:00,2025-08-14 12:38:32,943.32,2025-08-29 0:00:00,4,43,3,28.9,30.2,2025-09-26 0:00:00,,0.0322,2110372.556,"[""0.002766"",""0.010734"",""0.020745""]",2025-09-04,"[""0.002766"",""0.010734"",""0.020745""]","[""0.003638"",""0.003223"",""0.000000""]",939.67,955.9,959.5,,,,,3.33,"[{""o"":""939.79"",""h"":""942.60"",""l"":""936.58"",""c"":""939.03"",""v"":0,""src"":""BACKFILL""},{""o"":""939.45"",""h"":""950.09"",""l"":""936.97"",""c"":""950.09"",""v"":0,""src"":""BACKFILL""},{""o"":""953.40"",""h"":""959.50"",""l"":""951.11"",""c"":""955.90"",""v"":0,""src"":""BACKFILL""}]","[""59.08"",""72.22"",""53.33""]","[""938.11"",""948.66"",""958.07""]","[null,""947.44"",""958.29""]","[""940.98"",""949.12"",""957.96""]","[""938.44"",""948.62"",""958.02""]","[""940.67"",""941.92"",""944.82""]","[""0.80"",""5.06"",""8.93""]","[""0.8360"",""0.5114"",""0.4533""]","[""0.17"",""0.15"",""0.02""]","[""0.19"",""0.87"",""1.43""]",Costco Wholesale Corp,955.9,0,,,1078.23,867.16,7010,2145629,423919770717,54.22,0.97,16.95315417,0.003267107221,0.671918443,-1.307095069,,21,70,,,FALSE,,2025-09-05 06:19:59,0
2025-09-03 8:07:34,Long Calls,,Broadcom Inc.,AVGO,10.67,297.5,2025-09-04 0:00:00,3,2025-06-05 16:15:00,2025-08-04 8:05:55,298.24,2025-09-02 0:00:00,4,1157,1465,10.5,10.7,2025-09-05 0:00:00,0.0686,0.1128,20193997.97,"[""0.023361"",""0.037916""]",2025-09-04,"[""0.023361"",""0.037916""]","[""0.000000"",""0.000000""]",306.1,308.78,,,,,,,"[{""o"":""302.77"",""h"":""304.45"",""l"":""299.14"",""c"":""302.39"",""v"":0,""src"":""BACKFILL""},{""o"":""305.50"",""h"":""308.78"",""l"":""302.25"",""c"":""306.10"",""v"":0,""src"":""BACKFILL""}]","[""48.25"",""90.62""]","[""306.16"",""302.46""]","[""306.24"",""301.13""]","[""306.20"",""303.81""]","[""306.19"",""302.66""]","[""304.03"",""302.61""]","[""2.00"",""2.05""]","[""0.3935"",""0.7612""]","[""-0.02"",""1.46""]","[""0.09"",""1.41""]",Broadcom Inc,306.1,0,,,317.35,134.9,5244793,14946309,1439732807907,78.2,0.95,29.22833285,0.35090891,1.948376353,1.468492061,,0,40,,,FALSE,,2025-09-05 06:19:59,0
2025-09-03 8:07:34,Long Calls,,"UiPath, Inc.",PATH,0.86,10.5,2025-09-04 0:00:00,3,2025-05-29 16:10:00,2025-08-07 16:39:24,10.9,2025-09-02 0:00:00,5,129,195,0.85,0.87,2025-09-05 0:00:00,0.1211,0.1108,11197216.07,"[""0.040000"",""0.041429""]",2025-09-04,"[""0.040000"",""0.041429""]","[""0.000000"",""0.001905""]",10.51,10.94,,,,,,21.75,"[{""o"":""10.86"",""h"":""10.92"",""l"":""10.78"",""c"":""10.88"",""v"":0,""src"":""BACKFILL""},{""o"":""10.93"",""h"":""10.94"",""l"":""10.48"",""c"":""10.85"",""v"":0,""src"":""BACKFILL""}]","[""63.20"",""61.71""]","[""10.90"",""10.89""]","[""10.88"",""10.86""]","[""10.90"",""10.90""]","[""10.90"",""10.89""]","[""10.84"",""10.74""]","[""1.65"",""0.92""]","[""0.0105"",""0.0213""]","[""0.17"",""0.29""]","[""0.67"",""1.66""]",UiPath Inc,10.85,0,,,15.93,9.38,1194744,6558036,5805171184,,1.02,32.97197202,0.1821801527,-2.603231598,-3.297682709,,0,40,,,FALSE,,2025-09-05 06:19:59,0
2025-09-03 8:07:34,Long Calls,,Planet Labs PBC ,PL,0.65,6.5,2025-09-08 0:00:00,1,2004-11-02 7:00:10,2025-08-07 9:40:58,6.65,2025-09-02 0:00:00,5,11,24,0.7,0.8,2025-09-12 0:00:00,0.2256,0.192,7870589.445,"[""0.033846"",""0.007692""]",2025-09-04,"[""0.033846"",""0.007692""]","[""0.010769"",""0.032308""]",6.38,6.55,,,,,,0.24,"[{""o"":""6.70"",""h"":""6.72"",""l"":""6.43"",""c"":""6.44"",""v"":0,""src"":""BACKFILL""},{""o"":""6.55"",""h"":""6.55"",""l"":""6.29"",""c"":""6.46"",""v"":0,""src"":""BACKFILL""}]","[null,""17.83""]","[null,""6.46""]","[null,""6.48""]","[""6.71"",""6.45""]","[null,""6.46""]","[""6.71"",""6.56""]","[""1.56"",""4.72""]","[null,""0.0259""]","[null,""-1.31""]","[""0.19"",""-2.79""]",Planet Labs PBC,6.46,0,,,7.72,1.76,111217,3640587,1960163625,,1.81,46.21679752,0.0305491944,-8.757062147,2.215189873,,7,54,,,FALSE,,2025-09-05 06:19:59,0
